inv_name,def_date,def_time,solirr,tmpmod,meta_upload_date
senorostwind,04.03.20,13:40:00,411,21,20200304
senorostwind,04.03.20,13:45:00,413,22,20200304
senorostwind,04.03.20,13:50:00,409,23,20200304
senorostwind,04.03.20,13:55:00,393,24,20200304
senorostwind,04.03.20,14:00:00,246,23,20200304
senorostwind,04.03.20,14:05:00,302,20,20200304
senorostwind,04.03.20,14:10:00,282,22,20200304
senorostwind,04.03.20,14:15:00,181,18,20200304
senorostwind,04.03.20,14:20:00,205,19,20200304
senorostwind,04.03.20,14:25:00,48,14,20200304
senorostwind,04.03.20,14:30:00,94,12,20200304
senorostwind,04.03.20,14:35:00,77,12,20200304
senorostwind,04.03.20,14:40:00,52,11,20200304
senorostwind,04.03.20,14:45:00,160,11,20200304
senorostwind,04.03.20,14:50:00,183,14,20200304
senorostwind,04.03.20,14:55:00,159,14,20200304
senorostwind,04.03.20,15:00:00,239,15,20200304
senorostwind,04.03.20,15:05:00,212,16,20200304
senorostwind,04.03.20,15:10:00,146,15,20200304
senorostwind,04.03.20,15:15:00,135,14,20200304
senorostwind,04.03.20,15:20:00,123,13,20200304
senorostwind,04.03.20,15:25:00,115,13,20200304
senorostwind,04.03.20,15:30:00,75,12,20200304
senorostwind,04.03.20,15:35:00,62,11,20200304
senorostwind,04.03.20,15:40:00,72,11,20200304
senorostwind,04.03.20,15:45:00,113,11,20200304
senorostwind,04.03.20,15:50:00,160,12,20200304
senorostwind,04.03.20,15:55:00,138,13,20200304
senorostwind,04.03.20,16:00:00,125,12,20200304
senorostwind,04.03.20,16:05:00,143,12,20200304
senorostwind,04.03.20,16:10:00,109,12,20200304
senorostwind,04.03.20,16:15:00,63,11,20200304
senorostwind,04.03.20,16:20:00,41,9,20200304
senorostwind,04.03.20,16:25:00,33,9,20200304
senorostwind,04.03.20,16:30:00,32,8,20200304
senorostwind,04.03.20,16:35:00,24,8,20200304
senorostwind,04.03.20,16:40:00,31,8,20200304
senorostwind,04.03.20,16:45:00,37,7,20200304
senorostwind,04.03.20,16:50:00,36,7,20200304
senorostwind,04.03.20,16:55:00,33,7,20200304
senorostwind,04.03.20,17:00:00,25,7,20200304
senorostwind,04.03.20,17:05:00,20,7,20200304
senorostwind,04.03.20,17:10:00,16,7,20200304
senorostwind,04.03.20,17:15:00,12,6,20200304
senorostwind,04.03.20,17:20:00,11,6,20200304
senorostwind,04.03.20,17:25:00,9,6,20200304
senorostwind,04.03.20,17:30:00,4,6,20200304
senorostwind,04.03.20,17:35:00,1,4,20200304
senorostwind,04.03.20,17:40:00,0,3,20200304
senorostwind,04.03.20,17:45:00,0,2,20200304
senorostwind,04.03.20,17:50:00,0,3,20200304
senorostwind,04.03.20,17:55:00,0,2,20200304
senorostwind,04.03.20,18:00:00,0,2,20200304
senorostwind,04.03.20,18:05:00,0,1,20200304
senorostwind,04.03.20,18:10:00,0,1,20200304
senorostwind,04.03.20,18:15:00,0,2,20200304
senorostwind,04.03.20,18:20:00,0,2,20200304
senorostwind,04.03.20,18:25:00,0,2,20200304
senorostwind,04.03.20,18:30:00,0,2,20200304
senorostwind,04.03.20,18:35:00,0,2,20200304
senorostwind,04.03.20,18:40:00,0,1,20200304
senorostwind,04.03.20,18:45:00,0,1,20200304
senorostwind,04.03.20,18:50:00,0,1,20200304
senorostwind,04.03.20,18:55:00,0,1,20200304
senorostwind,04.03.20,19:00:00,0,1,20200304
senorostwind,04.03.20,19:05:00,0,1,20200304
senorostwind,04.03.20,19:10:00,0,1,20200304
senorostwind,04.03.20,19:15:00,0,1,20200304
senorostwind,04.03.20,19:20:00,0,1,20200304
senorostwind,04.03.20,19:25:00,0,1,20200304
senorostwind,04.03.20,19:30:00,0,1,20200304
senorostwind,04.03.20,19:35:00,0,0,20200304
senorostwind,04.03.20,19:40:00,0,0,20200304
senorostwind,04.03.20,19:45:00,0,0,20200304
senorostwind,04.03.20,19:50:00,0,0,20200304
senorostwind,04.03.20,19:55:00,0,0,20200304
senorostwind,04.03.20,20:00:00,0,0,20200304
senorostwind,04.03.20,20:05:00,0,0,20200304
senorostwind,04.03.20,20:10:00,0,0,20200304
senorostwind,04.03.20,20:15:00,0,0,20200304
senorostwind,04.03.20,20:20:00,0,0,20200304
senorostwind,04.03.20,20:25:00,0,0,20200304
senorostwind,04.03.20,20:30:00,0,0,20200304
senorostwind,04.03.20,20:35:00,0,0,20200304
senorostwind,04.03.20,20:40:00,0,0,20200304
senorostwind,04.03.20,20:45:00,0,0,20200304
senorostwind,04.03.20,20:50:00,0,0,20200304
senorostwind,04.03.20,20:55:00,0,0,20200304
senorostwind,04.03.20,21:00:00,0,0,20200304
senorostwind,04.03.20,21:05:00,0,0,20200304
senorostwind,04.03.20,21:10:00,0,0,20200304
senorostwind,04.03.20,21:15:00,0,0,20200304
senorostwind,04.03.20,21:20:00,0,0,20200304
senorostwind,04.03.20,21:25:00,0,0,20200304
senorostwind,04.03.20,21:30:00,0,0,20200304
senorostwind,04.03.20,21:35:00,0,0,20200304
senorostwind,04.03.20,21:40:00,0,0,20200304
senorostwind,04.03.20,21:45:00,0,0,20200304
senorostwind,04.03.20,21:50:00,0,0,20200304
senorostwind,04.03.20,21:55:00,0,0,20200304
senorostwind,04.03.20,22:00:00,0,0,20200304
senorostwind,04.03.20,22:05:00,0,0,20200304
senorostwind,04.03.20,22:10:00,0,0,20200304
senorostwind,04.03.20,22:15:00,0,0,20200304
senorostwind,04.03.20,22:20:00,0,0,20200304
senorostwind,04.03.20,22:25:00,0,0,20200304
senorostwind,04.03.20,22:30:00,0,0,20200304
senorostwind,04.03.20,22:35:00,0,0,20200304
senorostwind,04.03.20,22:40:00,0,0,20200304
senorostwind,04.03.20,22:45:00,0,0,20200304
senorostwind,04.03.20,22:50:00,0,0,20200304
senorostwind,04.03.20,22:55:00,0,0,20200304
senorostwind,04.03.20,23:00:00,0,0,20200304
senorostwind,04.03.20,23:05:00,0,0,20200304
senorostwind,04.03.20,23:10:00,0,0,20200304
senorostwind,04.03.20,23:15:00,0,0,20200304
senorostwind,04.03.20,23:20:00,0,0,20200304
senorostwind,04.03.20,23:25:00,0,0,20200304
senorostwind,04.03.20,23:30:00,0,0,20200304
senorostwind,04.03.20,23:35:00,0,0,20200304
senorostwind,04.03.20,23:40:00,0,0,20200304
senorostwind,04.03.20,23:45:00,0,0,20200304
senorostwind,04.03.20,23:50:00,0,0,20200304
senorostwind,04.03.20,23:55:00,0,0,20200304
senorwest,04.03.20,00:00:00,0,4,20200304
senorwest,04.03.20,00:05:00,0,4,20200304
senorwest,04.03.20,00:10:00,0,4,20200304
senorwest,04.03.20,00:15:00,0,4,20200304
senorwest,04.03.20,00:20:00,0,5,20200304
senorwest,04.03.20,00:25:00,0,5,20200304
senorwest,04.03.20,00:30:00,0,5,20200304
senorwest,04.03.20,00:35:00,0,5,20200304
senorwest,04.03.20,00:40:00,0,5,20200304
senorwest,04.03.20,00:45:00,0,5,20200304
senorwest,04.03.20,00:50:00,0,5,20200304
senorwest,04.03.20,00:55:00,0,5,20200304
senorwest,04.03.20,01:00:00,0,5,20200304
senorwest,04.03.20,01:05:00,0,5,20200304
senorwest,04.03.20,01:10:00,0,5,20200304
senorwest,04.03.20,01:15:00,0,5,20200304
senorwest,04.03.20,01:20:00,0,5,20200304
senorwest,04.03.20,01:25:00,0,5,20200304
senorwest,04.03.20,01:30:00,0,5,20200304
senorwest,04.03.20,01:35:00,0,5,20200304
senorwest,04.03.20,01:40:00,0,4,20200304
senorwest,04.03.20,01:45:00,0,4,20200304
senorwest,04.03.20,01:50:00,0,4,20200304
senorwest,04.03.20,01:55:00,0,4,20200304
senorwest,04.03.20,02:00:00,0,4,20200304
senorwest,04.03.20,02:05:00,0,4,20200304
senorwest,04.03.20,02:10:00,0,4,20200304
senorwest,04.03.20,02:15:00,0,4,20200304
senorwest,04.03.20,02:20:00,0,4,20200304
senorwest,04.03.20,02:25:00,0,4,20200304
senorwest,04.03.20,02:30:00,0,4,20200304
senorwest,04.03.20,02:35:00,0,4,20200304
senorwest,04.03.20,02:40:00,0,4,20200304
senorwest,04.03.20,02:45:00,0,4,20200304
senorwest,04.03.20,02:50:00,0,4,20200304
senorwest,04.03.20,02:55:00,0,4,20200304
senorwest,04.03.20,03:00:00,0,4,20200304
senorwest,04.03.20,03:05:00,0,4,20200304
senorwest,04.03.20,03:10:00,0,4,20200304
senorwest,04.03.20,03:15:00,0,4,20200304
senorwest,04.03.20,03:20:00,0,4,20200304
senorwest,04.03.20,03:25:00,0,4,20200304
senorwest,04.03.20,03:30:00,0,4,20200304
senorwest,04.03.20,03:35:00,0,3,20200304
senorwest,04.03.20,03:40:00,0,3,20200304
senorwest,04.03.20,03:45:00,0,3,20200304
senorwest,04.03.20,03:50:00,0,3,20200304
senorwest,04.03.20,03:55:00,0,3,20200304
senorwest,04.03.20,04:00:00,0,3,20200304
senorwest,04.03.20,04:05:00,0,3,20200304
senorwest,04.03.20,04:10:00,0,3,20200304
senorwest,04.03.20,04:15:00,0,3,20200304
senorwest,04.03.20,04:20:00,0,3,20200304
senorwest,04.03.20,04:25:00,0,3,20200304
senorwest,04.03.20,04:30:00,0,3,20200304
senorwest,04.03.20,04:35:00,0,3,20200304
senorwest,04.03.20,04:40:00,0,3,20200304
senorwest,04.03.20,04:45:00,0,3,20200304
senorwest,04.03.20,04:50:00,0,3,20200304
senorwest,04.03.20,04:55:00,0,3,20200304
senorwest,04.03.20,05:00:00,0,3,20200304
senorwest,04.03.20,05:05:00,0,3,20200304
senorwest,04.03.20,05:10:00,0,3,20200304
senorwest,04.03.20,05:15:00,0,3,20200304
senorwest,04.03.20,05:20:00,0,3,20200304
senorwest,04.03.20,05:25:00,0,3,20200304
senorwest,04.03.20,05:30:00,0,3,20200304
senorwest,04.03.20,05:35:00,0,3,20200304
senorwest,04.03.20,05:40:00,0,3,20200304
senorwest,04.03.20,05:45:00,0,2,20200304
senorwest,04.03.20,05:50:00,0,2,20200304
senorwest,04.03.20,05:55:00,0,2,20200304
senorwest,04.03.20,06:00:00,0,2,20200304
senorwest,04.03.20,06:05:00,0,2,20200304
senorwest,04.03.20,06:10:00,0,2,20200304
senorwest,04.03.20,06:15:00,0,1,20200304
senorwest,04.03.20,06:20:00,0,1,20200304
senorwest,04.03.20,06:25:00,0,1,20200304
senorwest,04.03.20,06:30:00,0,1,20200304
senorwest,04.03.20,06:35:00,1,2,20200304
senorwest,04.03.20,06:40:00,2,2,20200304
senorwest,04.03.20,06:45:00,4,2,20200304
senorwest,04.03.20,06:50:00,5,2,20200304
senorwest,04.03.20,06:55:00,9,2,20200304
senorwest,04.03.20,07:00:00,16,2,20200304
senorwest,04.03.20,07:05:00,22,2,20200304
senorwest,04.03.20,07:10:00,29,2,20200304
senorwest,04.03.20,07:15:00,34,3,20200304
senorwest,04.03.20,07:20:00,42,3,20200304
senorwest,04.03.20,07:25:00,53,3,20200304
senorwest,04.03.20,07:30:00,63,4,20200304
senorwest,04.03.20,07:35:00,74,5,20200304
senorwest,04.03.20,07:40:00,72,5,20200304
senorwest,04.03.20,07:45:00,79,6,20200304
senorwest,04.03.20,07:50:00,92,6,20200304
senorwest,04.03.20,07:55:00,103,7,20200304
senorwest,04.03.20,08:00:00,119,7,20200304
senorwest,04.03.20,08:05:00,172,8,20200304
senorwest,04.03.20,08:10:00,185,9,20200304
senorwest,04.03.20,08:15:00,195,10,20200304
senorwest,04.03.20,08:20:00,189,11,20200304
senorwest,04.03.20,08:25:00,178,10,20200304
senorwest,04.03.20,08:30:00,220,11,20200304
senorwest,04.03.20,08:35:00,207,12,20200304
senorwest,04.03.20,08:40:00,187,12,20200304
senorwest,04.03.20,08:45:00,201,12,20200304
senorwest,04.03.20,08:50:00,257,12,20200304
senorwest,04.03.20,08:55:00,255,13,20200304
senorwest,04.03.20,09:00:00,314,15,20200304
senorwest,04.03.20,09:05:00,263,14,20200304
senorwest,04.03.20,09:10:00,303,14,20200304
senorwest,04.03.20,09:15:00,320,15,20200304
senorwest,04.03.20,09:20:00,296,15,20200304
senorwest,04.03.20,09:25:00,327,16,20200304
senorwest,04.03.20,09:30:00,319,16,20200304
senorwest,04.03.20,09:35:00,323,15,20200304
senorwest,04.03.20,09:40:00,332,15,20200304
senorwest,04.03.20,09:45:00,292,16,20200304
senorwest,04.03.20,09:50:00,261,15,20200304
senorwest,04.03.20,09:55:00,274,15,20200304
senorwest,04.03.20,10:00:00,309,16,20200304
senorwest,04.03.20,10:05:00,293,17,20200304
senorwest,04.03.20,10:10:00,320,17,20200304
senorwest,04.03.20,10:15:00,317,17,20200304
senorwest,04.03.20,10:20:00,316,16,20200304
senorwest,04.03.20,10:25:00,410,18,20200304
senorwest,04.03.20,10:30:00,394,19,20200304
senorwest,04.03.20,10:35:00,507,21,20200304
senorwest,04.03.20,10:40:00,470,23,20200304
senorwest,04.03.20,10:45:00,435,24,20200304
senorwest,04.03.20,10:50:00,492,24,20200304
senorwest,04.03.20,10:55:00,344,21,20200304
senorwest,04.03.20,11:00:00,562,20,20200304
senorwest,04.03.20,11:05:00,310,22,20200304
senorwest,04.03.20,11:10:00,416,21,20200304
senorwest,04.03.20,11:15:00,331,21,20200304
senorwest,04.03.20,11:20:00,369,21,20200304
senorwest,04.03.20,11:25:00,365,21,20200304
senorwest,04.03.20,11:30:00,357,20,20200304
senorwest,04.03.20,11:35:00,470,22,20200304
senorwest,04.03.20,11:40:00,668,26,20200304
senorwest,04.03.20,11:45:00,438,25,20200304
senorwest,04.03.20,11:50:00,534,25,20200304
senorwest,04.03.20,11:55:00,598,26,20200304
senorwest,04.03.20,12:00:00,498,23,20200304
senorwest,04.03.20,12:05:00,320,24,20200304
senorwest,04.03.20,12:10:00,537,22,20200304
senorwest,04.03.20,12:15:00,321,24,20200304
senorwest,04.03.20,12:20:00,133,18,20200304
senorwest,04.03.20,12:25:00,163,15,20200304
senorwest,04.03.20,12:30:00,204,15,20200304
senorwest,04.03.20,12:35:00,397,19,20200304
senorwest,04.03.20,12:40:00,465,19,20200304
senorwest,04.03.20,12:45:00,557,24,20200304
senorwest,04.03.20,12:50:00,547,26,20200304
senorwest,04.03.20,12:55:00,599,27,20200304
senorwest,04.03.20,13:00:00,547,30,20200304
senorwest,04.03.20,13:05:00,759,30,20200304
senorwest,04.03.20,13:10:00,340,29,20200304
senorwest,04.03.20,13:15:00,139,21,20200304
senorwest,04.03.20,13:20:00,524,22,20200304
senorwest,04.03.20,13:25:00,269,22,20200304
senorwest,04.03.20,13:30:00,350,23,20200304
senorwest,04.03.20,13:35:00,453,21,20200304
senorwest,04.03.20,13:40:00,615,25,20200304
senorwest,04.03.20,13:45:00,624,26,20200304
senorwest,04.03.20,13:50:00,628,28,20200304
senorwest,04.03.20,13:55:00,615,30,20200304
senorwest,04.03.20,14:00:00,376,29,20200304
senorwest,04.03.20,14:05:00,474,24,20200304
senorwest,04.03.20,14:10:00,443,27,20200304
senorwest,04.03.20,14:15:00,285,21,20200304
senorwest,04.03.20,14:20:00,336,23,20200304
senorwest,04.03.20,14:25:00,59,17,20200304
senorwest,04.03.20,14:30:00,148,14,20200304
senorwest,04.03.20,14:35:00,116,15,20200304
senorwest,04.03.20,14:40:00,61,12,20200304
senorwest,04.03.20,14:45:00,246,13,20200304
senorwest,04.03.20,14:50:00,226,16,20200304
senorwest,04.03.20,14:55:00,206,16,20200304
senorwest,04.03.20,15:00:00,399,17,20200304
senorwest,04.03.20,15:05:00,397,19,20200304
senorwest,04.03.20,15:10:00,225,19,20200304
senorwest,04.03.20,15:15:00,186,16,20200304
senorwest,04.03.20,15:20:00,161,14,20200304
senorwest,04.03.20,15:25:00,182,14,20200304
senorwest,04.03.20,15:30:00,79,12,20200304
senorwest,04.03.20,15:35:00,64,11,20200304
senorwest,04.03.20,15:40:00,92,11,20200304
senorwest,04.03.20,15:45:00,163,11,20200304
senorwest,04.03.20,15:50:00,235,13,20200304
senorwest,04.03.20,15:55:00,160,13,20200304
senorwest,04.03.20,16:00:00,148,13,20200304
senorwest,04.03.20,16:05:00,218,13,20200304
senorwest,04.03.20,16:10:00,215,14,20200304
senorwest,04.03.20,16:15:00,72,12,20200304
senorwest,04.03.20,16:20:00,48,10,20200304
senorwest,04.03.20,16:25:00,36,9,20200304
senorwest,04.03.20,16:30:00,33,8,20200304
senorwest,04.03.20,16:35:00,25,8,20200304
senorwest,04.03.20,16:40:00,33,8,20200304
senorwest,04.03.20,16:45:00,39,7,20200304
senorwest,04.03.20,16:50:00,38,7,20200304
senorwest,04.03.20,16:55:00,34,7,20200304
senorwest,04.03.20,17:00:00,26,7,20200304
senorwest,04.03.20,17:05:00,21,7,20200304
senorwest,04.03.20,17:10:00,15,7,20200304
senorwest,04.03.20,17:15:00,12,6,20200304
senorwest,04.03.20,17:20:00,11,6,20200304
senorwest,04.03.20,17:25:00,9,6,20200304
senorwest,04.03.20,17:30:00,5,6,20200304
senorwest,04.03.20,17:35:00,1,4,20200304
senorwest,04.03.20,17:40:00,0,3,20200304
senorwest,04.03.20,17:45:00,0,2,20200304
senorwest,04.03.20,17:50:00,0,3,20200304
senorwest,04.03.20,17:55:00,0,3,20200304
senorwest,04.03.20,18:00:00,0,2,20200304
senorwest,04.03.20,18:05:00,0,0,20200304
senorwest,04.03.20,18:10:00,0,1,20200304
senorwest,04.03.20,18:15:00,0,2,20200304
senorwest,04.03.20,18:20:00,0,2,20200304
senorwest,04.03.20,18:25:00,0,2,20200304
senorwest,04.03.20,18:30:00,0,2,20200304
senorwest,04.03.20,18:35:00,0,2,20200304
senorwest,04.03.20,18:40:00,0,1,20200304
senorwest,04.03.20,18:45:00,0,1,20200304
senorwest,04.03.20,18:50:00,0,1,20200304
senorwest,04.03.20,18:55:00,0,1,20200304
senorwest,04.03.20,19:00:00,0,1,20200304
senorwest,04.03.20,19:05:00,0,1,20200304
senorwest,04.03.20,19:10:00,0,1,20200304
senorwest,04.03.20,19:15:00,0,1,20200304
senorwest,04.03.20,19:20:00,0,1,20200304
senorwest,04.03.20,19:25:00,0,1,20200304
senorwest,04.03.20,19:30:00,0,1,20200304
senorwest,04.03.20,19:35:00,0,1,20200304
senorwest,04.03.20,19:40:00,0,1,20200304
senorwest,04.03.20,19:45:00,0,0,20200304
senorwest,04.03.20,19:50:00,0,1,20200304
senorwest,04.03.20,19:55:00,0,1,20200304
senorwest,04.03.20,20:00:00,0,1,20200304
senorwest,04.03.20,20:05:00,0,1,20200304
senorwest,04.03.20,20:10:00,0,1,20200304
senorwest,04.03.20,20:15:00,0,1,20200304
senorwest,04.03.20,20:20:00,0,1,20200304
senorwest,04.03.20,20:25:00,0,0,20200304
senorwest,04.03.20,20:30:00,0,0,20200304
senorwest,04.03.20,20:35:00,0,1,20200304
senorwest,04.03.20,20:40:00,0,1,20200304
senorwest,04.03.20,20:45:00,0,1,20200304
senorwest,04.03.20,20:50:00,0,1,20200304
senorwest,04.03.20,20:55:00,0,0,20200304
senorwest,04.03.20,21:00:00,0,0,20200304
senorwest,04.03.20,21:05:00,0,0,20200304
senorwest,04.03.20,21:10:00,0,0,20200304
senorwest,04.03.20,21:15:00,0,0,20200304
senorwest,04.03.20,21:20:00,0,0,20200304
senorwest,04.03.20,21:25:00,0,0,20200304
senorwest,04.03.20,21:30:00,0,0,20200304
senorwest,04.03.20,21:35:00,0,0,20200304
senorwest,04.03.20,21:40:00,0,0,20200304
senorwest,04.03.20,21:45:00,0,0,20200304
senorwest,04.03.20,21:50:00,0,0,20200304
senorwest,04.03.20,21:55:00,0,0,20200304
senorwest,04.03.20,22:00:00,0,0,20200304
senorwest,04.03.20,22:05:00,0,0,20200304
senorwest,04.03.20,22:10:00,0,0,20200304
senorwest,04.03.20,22:15:00,0,0,20200304
senorwest,04.03.20,22:20:00,0,0,20200304
senorwest,04.03.20,22:25:00,0,0,20200304
senorwest,04.03.20,22:30:00,0,0,20200304
senorwest,04.03.20,22:35:00,0,0,20200304
senorwest,04.03.20,22:40:00,0,0,20200304
senorwest,04.03.20,22:45:00,0,0,20200304
senorwest,04.03.20,22:50:00,0,0,20200304
senorwest,04.03.20,22:55:00,0,0,20200304
senorwest,04.03.20,23:00:00,0,0,20200304
senorwest,04.03.20,23:05:00,0,0,20200304
senorwest,04.03.20,23:10:00,0,0,20200304
senorwest,04.03.20,23:15:00,0,0,20200304
senorwest,04.03.20,23:20:00,0,0,20200304
senorwest,04.03.20,23:25:00,0,0,20200304
senorwest,04.03.20,23:30:00,0,0,20200304
senorwest,04.03.20,23:35:00,0,0,20200304
senorwest,04.03.20,23:40:00,0,0,20200304
senorwest,04.03.20,23:45:00,0,0,20200304
senorwest,04.03.20,23:50:00,0,0,20200304
senorwest,04.03.20,23:55:00,0,0,20200304
senorostwind,01.03.20,00:00:00,0,2,20200301
senorostwind,01.03.20,00:05:00,0,2,20200301
senorostwind,01.03.20,00:10:00,0,2,20200301
senorostwind,01.03.20,00:15:00,0,2,20200301
senorostwind,01.03.20,00:20:00,0,3,20200301
senorostwind,01.03.20,00:25:00,0,3,20200301
senorostwind,01.03.20,00:30:00,0,3,20200301
senorostwind,01.03.20,00:35:00,0,3,20200301
senorostwind,01.03.20,00:40:00,0,4,20200301
senorostwind,01.03.20,00:45:00,0,4,20200301
senorostwind,01.03.20,00:50:00,0,4,20200301
senorostwind,01.03.20,00:55:00,0,4,20200301
senorostwind,01.03.20,01:00:00,0,5,20200301
senorostwind,01.03.20,01:05:00,0,5,20200301
senorostwind,01.03.20,01:10:00,0,5,20200301
senorostwind,01.03.20,01:15:00,0,5,20200301
senorostwind,01.03.20,01:20:00,0,5,20200301
senorostwind,01.03.20,01:25:00,0,5,20200301
senorostwind,01.03.20,01:30:00,0,5,20200301
senorostwind,01.03.20,01:35:00,0,6,20200301
senorostwind,01.03.20,01:40:00,0,5,20200301
senorostwind,01.03.20,01:45:00,0,5,20200301
senorostwind,01.03.20,01:50:00,0,5,20200301
senorostwind,01.03.20,01:55:00,0,6,20200301
senorostwind,01.03.20,02:00:00,0,6,20200301
senorostwind,01.03.20,02:05:00,0,5,20200301
senorostwind,01.03.20,02:10:00,0,5,20200301
senorostwind,01.03.20,02:15:00,0,5,20200301
senorostwind,01.03.20,02:20:00,0,5,20200301
senorostwind,01.03.20,02:25:00,0,5,20200301
senorostwind,01.03.20,02:30:00,0,5,20200301
senorostwind,01.03.20,02:35:00,0,5,20200301
senorostwind,01.03.20,02:40:00,0,5,20200301
senorostwind,01.03.20,02:45:00,0,5,20200301
senorostwind,01.03.20,02:50:00,0,5,20200301
senorostwind,01.03.20,02:55:00,0,5,20200301
senorostwind,01.03.20,03:00:00,0,5,20200301
senorostwind,01.03.20,03:05:00,0,5,20200301
senorostwind,01.03.20,03:10:00,0,5,20200301
senorostwind,01.03.20,03:15:00,0,5,20200301
senorostwind,01.03.20,03:20:00,0,5,20200301
senorostwind,01.03.20,03:25:00,0,6,20200301
senorostwind,01.03.20,03:30:00,0,6,20200301
senorostwind,01.03.20,03:35:00,0,6,20200301
senorostwind,01.03.20,03:40:00,0,6,20200301
senorostwind,01.03.20,03:45:00,0,6,20200301
senorostwind,01.03.20,03:50:00,0,6,20200301
senorostwind,01.03.20,03:55:00,0,6,20200301
senorostwind,01.03.20,04:00:00,0,6,20200301
senorostwind,01.03.20,04:05:00,0,7,20200301
senorostwind,01.03.20,04:10:00,0,7,20200301
senorostwind,01.03.20,04:15:00,0,7,20200301
senorostwind,01.03.20,04:20:00,0,7,20200301
senorostwind,01.03.20,04:25:00,0,7,20200301
senorostwind,01.03.20,04:30:00,0,7,20200301
senorostwind,01.03.20,04:35:00,0,7,20200301
senorostwind,01.03.20,04:40:00,0,7,20200301
senorostwind,01.03.20,04:45:00,0,7,20200301
senorostwind,01.03.20,04:50:00,0,7,20200301
senorostwind,01.03.20,04:55:00,0,8,20200301
senorostwind,01.03.20,05:00:00,0,8,20200301
senorostwind,01.03.20,05:05:00,0,8,20200301
senorostwind,01.03.20,05:10:00,0,8,20200301
senorostwind,01.03.20,05:15:00,0,8,20200301
senorostwind,01.03.20,05:20:00,0,8,20200301
senorostwind,01.03.20,05:25:00,0,8,20200301
senorostwind,01.03.20,05:30:00,0,8,20200301
senorostwind,01.03.20,05:35:00,0,8,20200301
senorostwind,01.03.20,05:40:00,0,8,20200301
senorostwind,01.03.20,05:45:00,0,8,20200301
senorostwind,01.03.20,05:50:00,0,8,20200301
senorostwind,01.03.20,05:55:00,0,8,20200301
senorostwind,01.03.20,06:00:00,0,8,20200301
senorostwind,01.03.20,06:05:00,0,8,20200301
senorostwind,01.03.20,06:10:00,0,8,20200301
senorostwind,01.03.20,06:15:00,0,8,20200301
senorostwind,01.03.20,06:20:00,0,8,20200301
senorostwind,01.03.20,06:25:00,0,8,20200301
senorostwind,01.03.20,06:30:00,0,7,20200301
senorostwind,01.03.20,06:35:00,0,7,20200301
senorostwind,01.03.20,06:40:00,1,7,20200301
senorostwind,01.03.20,06:45:00,2,7,20200301
senorostwind,01.03.20,06:50:00,3,8,20200301
senorostwind,01.03.20,06:55:00,4,8,20200301
senorostwind,01.03.20,07:00:00,6,8,20200301
senorostwind,01.03.20,07:05:00,9,8,20200301
senorostwind,01.03.20,07:10:00,12,8,20200301
senorostwind,01.03.20,07:15:00,14,8,20200301
senorostwind,01.03.20,07:20:00,17,8,20200301
senorostwind,01.03.20,07:25:00,19,9,20200301
senorostwind,01.03.20,07:30:00,17,8,20200301
senorostwind,01.03.20,07:35:00,13,8,20200301
senorostwind,01.03.20,07:40:00,15,8,20200301
senorostwind,01.03.20,07:45:00,17,8,20200301
senorostwind,01.03.20,07:50:00,21,8,20200301
senorostwind,01.03.20,07:55:00,23,8,20200301
senorostwind,01.03.20,08:00:00,27,8,20200301
senorostwind,01.03.20,08:05:00,26,8,20200301
senorostwind,01.03.20,08:10:00,27,8,20200301
senorostwind,01.03.20,08:15:00,25,9,20200301
senorostwind,01.03.20,08:20:00,24,9,20200301
senorostwind,01.03.20,08:25:00,24,9,20200301
senorostwind,01.03.20,08:30:00,25,9,20200301
senorostwind,01.03.20,08:35:00,24,9,20200301
senorostwind,01.03.20,08:40:00,23,8,20200301
senorostwind,01.03.20,08:45:00,23,8,20200301
senorostwind,01.03.20,08:50:00,26,8,20200301
senorostwind,01.03.20,08:55:00,34,8,20200301
senorostwind,01.03.20,09:00:00,43,9,20200301
senorostwind,01.03.20,09:05:00,54,9,20200301
senorostwind,01.03.20,09:10:00,72,10,20200301
senorostwind,01.03.20,09:15:00,100,10,20200301
senorostwind,01.03.20,09:20:00,154,12,20200301
senorostwind,01.03.20,09:25:00,169,14,20200301
senorostwind,01.03.20,09:30:00,153,15,20200301
senorostwind,01.03.20,09:35:00,146,15,20200301
senorostwind,01.03.20,09:40:00,150,16,20200301
senorostwind,01.03.20,09:45:00,138,16,20200301
senorostwind,01.03.20,09:50:00,192,17,20200301
senorostwind,01.03.20,09:55:00,181,18,20200301
senorostwind,01.03.20,10:00:00,139,17,20200301
senorostwind,01.03.20,10:05:00,144,17,20200301
senorostwind,01.03.20,10:10:00,202,17,20200301
senorostwind,01.03.20,10:15:00,211,18,20200301
senorostwind,01.03.20,10:20:00,124,17,20200301
senorostwind,01.03.20,10:25:00,88,15,20200301
senorostwind,01.03.20,10:30:00,103,15,20200301
senorostwind,01.03.20,10:35:00,116,15,20200301
senorostwind,01.03.20,10:40:00,93,15,20200301
senorostwind,01.03.20,10:45:00,112,15,20200301
senorostwind,01.03.20,10:50:00,109,14,20200301
senorostwind,01.03.20,10:55:00,94,14,20200301
senorostwind,01.03.20,11:00:00,84,14,20200301
senorostwind,01.03.20,11:05:00,91,14,20200301
senorostwind,01.03.20,11:10:00,106,14,20200301
senorostwind,01.03.20,11:15:00,112,15,20200301
